Accident ID,Final_Category_Path,Cosine,Rank,Selected,Below_UNCAT_Threshold,Parent,Parent_Sim,Parent_Margin,Parent_LowConf,Consolidated_Path,Evidence_Expected_Terms,Evidence_Matched_Terms,Evidence_Matched_Count,Evidence_Expected_Count,Evidence_Coverage,Evidence_Pass,Evidence_Reason,Description_Full,Consolidated_Path_Full,LeafSupport,AllowedDepth,Consolidated_Path_Render
742,consequenc > fire > two-phase substance fire,0.4866967797279358,2,True,False,consequences,0.49655625224113464,0.008898824453353882,True,consequenc > fire > two-phase substance fire,,,0,0,,True,accept_parent_backoff,"Fire of sodium dichlorisocyanurate and release of chlorine and chlorine compounds toxic cloud Fire of sodium dichlorisocyanurate (SDIC, dichloroisocyanuric acid sodium salt CAS 2893-78-9) associated with the release of chlorine and chlorine compounds, forming a toxic cloud which affected neighbouring urban areas. The off-site emergency plan was released and the potentially affected population sheltered-in-place. It was agreed with the operator to classify the accident at level 3 of the accident gravity scale (noxious effects offsite the plant premises).Precipitation: NoneTemp.: 26Wind speed: 6.5 m/sDirection: 139°Meteorological conditions: wind speed from 20:00 h to 21:00 h 6.5 m/sec direction 139°; from 21:00 h to 22:00 h 6.5 m/sec 4 m/s, direction 132°; from 22:00 h to 23:00 h 1.5 m/sec 4 m/s, direction 37°, temperature changing from 26°C to 29°CBetween 20:00 hrs and 20:15 hrs on 17th July 4 workers were present in the plant, including the shift supervisor, when one of the workers detected smoke originating from the transit area where 37 tons of product were stored. The worker reached the area with a portable extinguisher and gas mask and found two rows of 1 tonne bags containing anhydrous sodium dichlorisocyanurate on the extreme left of the area and placed at a distance of 50 cm from each other. He could distinguish two piles of big bags in the front and another two big bags on the ground a bit more to the right. He declared that he could see smoke rising from the wooden pallet placed under the bag pile and the bottom bag on the right. He emptied the portable extinguisher, found another two and emptied them too but could not stop the combustion process and smoke development.The product leaking from the big bag at the bottom of the pile caused the two bags above to crash on the ground, feeding the combustion process, developing flames and intensive smoke.Meanwhile two other workers who had been alerted by the main alarm siren of the chlorine detectors reached the area shortly after the first worker and the shift supervisor sent them to the chlorine storage area.&nbsp; They connected an extinguishing hose to the manifold of two pumps feeding from two 10m3 water tanks, which were used for operations under normal conditions. The tanks are located approximately 20 metres from the area affected by the fire. Shortly after the extinguishing hose had been connected and a small amount of water had been&nbsp; pumped, the two pumps failed because the flames had reached the electric cable rack suspended at a height of 7 meters from the ground and passing parallel to the front side of the transit area (located above the passage of the drainage channel). When the shift supervisor realised that the emergency response operation was impossible he alerted the security personnel of the plant and attempted to alert the fire brigade and the Emergency Response Centre of Catalunya (Centro de Emergencias de Catalunya - CECAT) but the telephone line was interrupted due to the fact that the telephone line also passes above the area in which the fire broke out.One of the workers, looking for a telephone, tried to kick open the entrance door of the administration offices but broke the glass with his foot and cut his leg (the injury was considered as not serious).At 20:43 hrs the emergency call number 112 received a phone call from a private citizen informing them that a fire had broken out in an industrial installation and the information was transmitted to the fire brigade.When local police officers of the Catalonian autonomous police force (Mossos d'Esquadra) arrived&nbsp; at the plant entrance and saw flames and smoke rising, they alerted the fire brigade.At 20:51 hrs a fire brigade helicopter making a routine flight over the area reported that the size of the smoke cloud was large and that chlorine could be smelled.The safety manager of the company arrived and at 20:58 hrs alerted the Emergency Response Centre of Catalunya (CECAT), responsible for releasing the Off-site Emergency Plan, informing them that the fire was significant and that it was releasing chlorine into the atmosphere.At 20:50 hrs the fire brigade arrived on-site, the fire brigade was informed by the representatives of the operator about the fire, the release of chlorine and the need to employ self-contained breathing apparatus. The fire was spreading rapidly, affecting the installations passing through the roofing and the roofing panels of the transit area. At 20:58 hrs, after extinguishing operations had been started, the chief officer of the fire brigade informed the Control Room that a chlorine cloud was forming.At 21:05 hrs the officer requested activation of the off-site emergency response plan.At 21:11 hrs the off-site emergency plan was activated, the municipalities located downwind and potentially affected by the cloud were informed about the occurrence and were requested to alert the population to immediately take shelter.The first fire fighters reaching the site found one extinguishing system of the company out of order due to a missing pressure device.At 21:49 hrs the fire was extinguished and the control room was notified.At 22:15 hrs the on-site emergency&nbsp; plan was called off andAt 23:00 hrs the off-site emergency&nbsp; plan was called off.",consequenc > fire > two-phase substance fire,5.0,1,consequenc > Other (depth-capped)
743,incident type > explosion > gas explosion,0.6349756717681885,1,True,False,Incident Type,0.6349756717681885,0.09372138977050781,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion at refinery In the days prior to the accident, the light gas stream sent from the fluid catalytic cracking (FCC) unit to the storage tank (2178 C) included various liquid gases (butane and other light hydrocarbons). The debutanizing column (C-43) should have extracted these gases, which are commonly found in the gas stream in order for them to undergo treatment. Due to insufficient temperature and pressure in this unit, extraction did not occur. The gases accumulated in the petrol tank (2178 C) forming a pocket that spread outside the recipient until an ignition source set off a gas blast. The explosion occured at 8:15 am and displaced the tank's floating roof (2178 C) and began the combustion of the gasoline contained within it (2 400 m3). The fire spread to the other gasoline tanks housed in the same area (C 2) as well as to the outer lying installations. In total, seven storage tanks (8 600 m3 of petrol) were affected, and it took over 48 hours to extinguish the fires. As a result, nine plant workers were killed, and there was serious material damage.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
743,incident type > explosion > chemical explosion,0.5767513513565063,2,True,False,Incident Type,0.6349756717681885,0.09372138977050781,False,incident type > explosion > chemical explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion at refinery In the days prior to the accident, the light gas stream sent from the fluid catalytic cracking (FCC) unit to the storage tank (2178 C) included various liquid gases (butane and other light hydrocarbons). The debutanizing column (C-43) should have extracted these gases, which are commonly found in the gas stream in order for them to undergo treatment. Due to insufficient temperature and pressure in this unit, extraction did not occur. The gases accumulated in the petrol tank (2178 C) forming a pocket that spread outside the recipient until an ignition source set off a gas blast. The explosion occured at 8:15 am and displaced the tank's floating roof (2178 C) and began the combustion of the gasoline contained within it (2 400 m3). The fire spread to the other gasoline tanks housed in the same area (C 2) as well as to the outer lying installations. In total, seven storage tanks (8 600 m3 of petrol) were affected, and it took over 48 hours to extinguish the fires. As a result, nine plant workers were killed, and there was serious material damage.",incident type > explosion > chemical explosion,184.0,3,incident type > explosion > chemical explosion
744,incident type > explosion > aerosol explosion,0.5252111554145813,1,True,False,Incident Type,0.5252111554145813,0.012673914432525635,True,incident type > explosion > aerosol explosion,aerosol | explosion,aerosol,1,2,0.5,True,pass_expected_terms,"Release of reaction mixture from reactor at synthetic resin plant On 26 January 2012, a pressure increase occurred during production of phenolic resin in a reactor at a synthetic resin plant. This led to a corresponding reaction from a rupture disc in the reactor. The reaction mixture discharged could be partially contained in a downstream blowdown vessel. The gas phase of the mixture was released into the atmosphere following a relief of pressure caused by the blowdown vessel. Wind then caused the gas phase (aerosol cloud) to disperse which affected neighbouring businesses. Continued operation of other reactors involved in phenolic resin production which were connected to the catch tank was prohibited by the relevant district government. Accounting by the company revealed that the reaction mixture caused 249 kg of phenols and 579 kg of formaldehyde to be released into the atmosphere. - Emergency response activated. - Emergency services and authorities alerted. - Routine plant shut-down. - Support from emergency services.",incident type > explosion > aerosol explosion,12.0,2,incident type > explosion > Other (depth-capped)
744,UNCAT,0.52457594871521,2,True,False,Incident Type,0.5252111554145813,0.012673914432525635,True,UNCAT,explosion,,0,1,0.0,False,reject_expected_terms -> downgraded_to_uncat,"Release of reaction mixture from reactor at synthetic resin plant On 26 January 2012, a pressure increase occurred during production of phenolic resin in a reactor at a synthetic resin plant. This led to a corresponding reaction from a rupture disc in the reactor. The reaction mixture discharged could be partially contained in a downstream blowdown vessel. The gas phase of the mixture was released into the atmosphere following a relief of pressure caused by the blowdown vessel. Wind then caused the gas phase (aerosol cloud) to disperse which affected neighbouring businesses. Continued operation of other reactors involved in phenolic resin production which were connected to the catch tank was prohibited by the relevant district government. Accounting by the company revealed that the reaction mixture caused 249 kg of phenols and 579 kg of formaldehyde to be released into the atmosphere. - Emergency response activated. - Emergency services and authorities alerted. - Routine plant shut-down. - Support from emergency services.",UNCAT,,0,UNCAT
745,incident type > explosion > explosion causes overpressure,0.4927501678466797,1,True,False,Incident Type,0.4927501678466797,0.04012829065322876,False,incident type > explosion > explosion causes overpressure,explosion | causes,explosion,1,2,0.5,True,pass_expected_terms,"Explosion in centrifugal pump containing Methyl-cyclohexane Explosion in centrifugal pump containing Methyl-cyclohexane.According to different statments and observations, it can be assured that:a) The operator suffered a heavy hit by the centrifugal pump cover when it abruptly opened, after deforming and breaking the bolts that closed it to the main body of the centrifugal pump.b) The abrupt opening was consequence of an explosion, due to the low explosivity limits of methyl-cyclohexane. This fact is proved by the deformation and cracks of the bolts and covers.c) The inertization did not avoid the explosion, either because the valve was closed, or because, even if it had been open, the placement of the nitrogen inlet and outlet, at the same level, cannot assure an effective clear of the whole volume of the centrifugal pump, even less for the existing trap and the connection between both.The ignition source is unknown.",incident type > explosion > explosion causes overpressure,13.0,2,incident type > explosion > Other (depth-capped)
745,incident type > explosion > gas explosion,0.45255246758461,2,True,False,Incident Type,0.4927501678466797,0.04012829065322876,False,incident type > explosion > gas explosion,explosion,explosion,1,1,1.0,True,pass_expected_terms,"Explosion in centrifugal pump containing Methyl-cyclohexane Explosion in centrifugal pump containing Methyl-cyclohexane.According to different statments and observations, it can be assured that:a) The operator suffered a heavy hit by the centrifugal pump cover when it abruptly opened, after deforming and breaking the bolts that closed it to the main body of the centrifugal pump.b) The abrupt opening was consequence of an explosion, due to the low explosivity limits of methyl-cyclohexane. This fact is proved by the deformation and cracks of the bolts and covers.c) The inertization did not avoid the explosion, either because the valve was closed, or because, even if it had been open, the placement of the nitrogen inlet and outlet, at the same level, cannot assure an effective clear of the whole volume of the centrifugal pump, even less for the existing trap and the connection between both.The ignition source is unknown.",incident type > explosion > gas explosion,123.0,3,incident type > explosion > gas explosion
746,runaway-reaction,0.5438336133956909,1,True,False,runaway-reactions,0.5438336133956909,0.01597416400909424,True,runaway-reaction,runaway | reaction,runaway | reaction,2,2,1.0,True,pass_expected_terms,"Plant destroied by the fire of a broken oil cooling system caused by overpressure due to runaway reaction A reaction was being processed involving substances from Annex I from R.D. 1254/99 (Spanish legislation) when a loss of control in the process generated an overpressure. As a consequence, the cooling circuit broke and the cooling oil caught fire, destroying the whole plant. Costs are estimated over 12 million euros.F-R remarks:A runaway reaction occurs when an exothermic reaction is carried out on a reactor, rising the temperature and pressure, breaking either the joint between the reactor and the condenser, or the condenser itself, releasing the products contained in the reactor, among which is sodium borohydride, which remains in suspension due to the evaporation of solvent, and hydrogen. After some minutes the cloud explodes coming out of the building as a fire ball. Due to the shock wave, the cooling circuit system breaks (it did not have safety fixing systems) , burning 30 tons of thermal oil in 40 minutes, and demolishing the building.",runaway-reaction,3.0,3,runaway-reaction
747,loss of containment > leak,0.4759361743927002,1,True,False,Loss of Containment,0.4759361743927002,0.013932675123214722,True,loss of containment > leak,leak,leak,1,1,1.0,True,accept_parent_backoff,Hydrogen sulfide leak from a washing lye tank in a pulp factory An operator died after having fallen from the scaffolding at a pulp factory. Hydrogen sulfide was formed in the washing lye tank and this penetrated from the opened flange connection to the breathing zone of the operator opening the pipeline.,loss of containment > leak,25.0,3,loss of containment > leak
747,"loss of containment > leak > leak, entrainment from a nearby equipment (domino effect)",0.46821334958076477,2,True,False,Loss of Containment,0.4759361743927002,0.013932675123214722,True,"loss of containment > leak > leak, entrainment from a nearby equipment (domino effect)",leak | entrainment,leak,1,2,0.5,True,pass_expected_terms,Hydrogen sulfide leak from a washing lye tank in a pulp factory An operator died after having fallen from the scaffolding at a pulp factory. Hydrogen sulfide was formed in the washing lye tank and this penetrated from the opened flange connection to the breathing zone of the operator opening the pipeline.,"loss of containment > leak > leak, entrainment from a nearby equipment (domino effect)",9.0,2,loss of containment > leak > Other (depth-capped)
748,consequenc > release of substance > flammable gas > vapor release,0.5388568043708801,1,True,False,consequences,0.5388568043708801,0.05111554265022278,False,consequenc > release of substance > flammable gas > vapor release,vapor | release,release,1,2,0.5,True,pass_expected_terms,Gas cloud release of vinyl chloride monomer The release of vinyl chloride monomer. The chemical is defined extremely high flammable. The amount which was released was 4 tons.Gas cloud dispersed towards thinly populated area. In the distance of 4.3 km the concentration of VCM was about 20 ppm.,consequenc > release of substance > flammable gas > vapor release,34.0,2,consequenc > release of substance > Other (depth-capped)
